x,y,pop_all,pop_u5,time_allhf,time_uc,time_chps,time_hc,elev,ndvi,night_lst,dist_hf,dist_uc
-0.07319444453773583,10.722638889333334,0,0,217.8919677734375,220.98919677734375,217.8919677734375,221.3355255126953,196.4825544336918,6589.878496971382,21.42757316137331,15.167546643022687,15.446518766986037
-0.08986111121698112,10.714305556000001,0,0,197.42408752441406,200.3259735107422,197.42408752441406,200.67230224609375,198.06919220247144,6871.4984178507375,19.963431595345103,13.183690563721255,13.46631869968431
-0.10652777789622639,10.705972222666666,0,0,152.44105529785156,155.34295654296875,152.44105529785156,155.6892547607422,197.86600261255833,7045.235740435391,21.644755216638387,11.221054843778552,11.508071489718782
-0.09819444455660375,10.705972222666666,12.876713752746582,2.1965019702911377,146.26759338378906,149.1694793701172,146.26759338378906,149.5157928466797,193.64405729316877,6763.178611155971,21.461207759497928,11.890205423032342,12.172176823019116
-0.08986111121698112,10.705972222666666,103.01371002197266,17.5720157623291,180.23046875,183.13235473632812,180.23046875,183.47866821289062,201.05534334435677,6602.663853132737,19.690865010842405,12.589852535174114,12.866645615519896
-0.11486111123584905,10.697638889333334,0,0,136.14984130859375,139.05174255371094,136.14984130859375,139.39805603027344,198.12776523034626,6950.085083886018,21.21935480872699,9.924837800353647,10.211704507084516
-0.10652777789622639,10.697638889333334,0,0,135.05194091796875,137.95384216308594,135.05194091796875,138.30014038085937,194.6009330311576,6825.333984392823,21.479294396548152,10.597415064412974,10.878555501252016
-0.09819444455660375,10.697638889333334,0,0,128.2243194580078,131.12623596191406,128.2243194580078,131.4725341796875,204.96106559745348,7331.596923669705,21.353269074087436,11.303563186523009,11.578841805227299
-0.08986111121698112,10.697638889333334,25.753427505493164,4.393003940582275,144.32449340820313,147.2263946533203,144.32449340820313,147.5727081298828,218.42061409149036,6509.285138473512,18.387023819629093,12.037375517319223,12.306857121077218
-0.13152777791509435,10.689305556,0,0,116.44767761230469,116.10137939453125,117.2921371459961,116.44767761230469,195.7169272062168,7093.261931365727,21.968286264877168,7.9984922586190255,8.291200486733338
-0.12319444457547168,10.689305556,0,0,119.0755615234375,118.72926330566406,119.9200210571289,119.0755615234375,193.36749319140517,6836.965016022367,22.075248095241406,8.628667133677146,8.915338749689466
-0.11486111123584905,10.689305556,0,0,121.04889678955078,123.9508056640625,121.04889678955078,124.29710388183594,191.50892927420526,7262.188461646118,20.251993285254603,9.305616254731124,9.585672471778912
-0.10652777789622639,10.689305556,0,0,119.70975494384766,122.61166381835937,119.70975494384766,122.95796203613281,206.9668089314692,7470.495266518943,19.94665936532627,10.019863798074883,10.293180297931556
-0.09819444455660375,10.689305556,0,0,109.46332550048828,112.36524200439453,109.46332550048828,112.71154022216797,228.9513474470007,7417.075280801799,19.806541870447788,10.763987479030362,11.030711524650673
-0.08986111121698112,10.689305556,0,0,104.83712005615234,107.73902893066406,104.83712005615234,108.0853271484375,312.7633159647463,7636.069358266629,18.446828956689213,11.532205410042305,11.792634354029394
-0.08152777787735846,10.689305556,0,0,135.08351135253906,137.98541259765625,135.08351135253906,138.3317108154297,481.3521151228758,7206.587038083737,18.163722645878362,11.889817139705311,12.574515713794385
-0.1481944445943396,10.680972222666668,0,0,88.55879211425781,89.11181640625,100.41297149658203,88.55879211425781,184.5172061940809,6603.309250536892,21.58754369345989,6.148003404497382,6.446527749747554
-0.13986111125471695,10.680972222666668,0,0,97.5741958618164,98.1272201538086,106.92391967773437,97.5741958618164,192.85947581873563,7037.386259858773,22.061107500480304,6.704550700262989,6.997999495037293
-0.13152777791509435,10.680972222666668,0,0,96.700469970703125,96.35417938232422,97.54492950439453,96.700469970703125,264.52473439172877,7431.6582255607345,22.05783266256788,7.332576551429807,7.618983614221794
-0.12319444457547168,10.680972222666668,0,0,101.62710571289062,101.28081512451172,102.47156524658203,101.62710571289062,229.98949184032904,7754.500756736694,22.05320733774846,8.015296764677684,8.29388106771535
-0.11486111123584905,10.680972222666668,0,0,102.88450622558594,105.78642272949219,102.88450622558594,106.1327133178711,222.18912962744454,7793.7871458369855,19.363149198861542,8.739903324102126,9.010585579175642
-0.10652777789622639,10.680972222666668,0,0,97.98780059814453,100.88971710205078,97.98780059814453,101.23600769042969,286.9341716647779,7737.439599818825,19.07762620799162,9.496813283422387,9.759891354290312
-0.09819444455660375,10.680972222666668,0,0,92.7164306640625,95.61835479736328,92.7164306640625,95.96464538574219,352.5962031502778,7749.5193849901,18.84407876893806,10.278892911809809,10.534844254136676
-0.08986111121698112,10.680972222666668,0,0,85.16393280029297,88.06585693359375,85.16393280029297,88.412139892578125,499.01985984381923,7461.232713903098,18.68513644463315,10.815030298249614,11.330182924489646
-0.08152777787735846,10.680972222666668,0,0,107.01229095458984,109.91419982910156,107.01229095458984,110.260498046875,496.0527102524568,6806.54859235967,18.540133371731176,10.991599874648452,12.141901999496975
-0.15652777793396225,10.672638889333333,0,0,68.31803131103516,68.8710708618164,79.82910919189453,68.31803131103516,197.09097008080877,6970.260509333737,21.506755973478032,4.878222842655112,5.177809073654305
-0.1481944445943396,10.672638889333333,0,0,70.7099609375,71.26299285888672,81.75984191894531,70.7099609375,186.65721271034357,6413.793641625304,21.989723126700717,5.411805351032752,5.706268720427126
-0.13986111125471695,10.672638889333333,0,0,77.06471252441406,77.61774444580078,88.11458587646484,77.06471252441406,239.2542587881618,7847.800134488551,22.030637753130268,6.036628696157172,6.32265619291924
-0.13152777791509435,10.672638889333333,0,0,80.43163299560547,80.0853500366211,81.2761001586914,80.43163299560547,432.27850947969984,7857.03053806137,22.180374874844517,6.727317791722826,7.003794876367924
-0.12319444457547168,10.672638889333333,0,0,87.82477569580078,87.4784927368164,88.66923522949219,87.82477569580078,325.95704758818187,8100.514615275864,21.97458184479357,7.465614048272816,7.7325924962017165
-0.11486111123584905,10.672638889333333,0,0,88.06981658935547,90.97174072265625,88.06981658935547,91.318023681640625,339.54130524713344,7730.243259706535,19.31457267804155,8.238728745900659,8.4967943044625045
-0.10652777789622639,10.672638889333333,0,0,78.831268310546875,81.73319244384766,78.831268310546875,82.07947540283203,481.11275895823456,7111.460236487518,18.835203725723833,9.037730874191565,9.287665093085783
-0.09819444455660375,10.672638889333333,0,0,72.853515625,75.75543975830078,72.853515625,76.10172271728516,491.1904571404965,6948.685264446505,18.71606865500509,9.794083688552345,10.098941280605095
-0.08986111121698112,10.672638889333333,0,0,67.82689666748047,70.72882843017578,67.82689666748047,71.075103759765625,489.5995286515999,7152.107618945161,18.865226290942136,9.905131148071836,10.926078425689646
-0.08152777787735846,10.672638889333333,12.876713752746582,2.1965019702911377,69.85417175292969,72.756103515625,69.85417175292969,73.10237884521484,479.6716909131552,7159.323301493552,18.844426604754503,10.097629182814787,11.765731902198636
-0.07319444453773583,10.672638889333333,0,0,103.08802795410156,105.98994445800781,103.08802795410156,106.33623504638672,452.6572385025628,7141.13878794904,18.732893031225228,10.36704159608657,12.615402778570681
-0.17319444461320754,10.664305556,0,0,32.46961212158203,33.02265930175781,44.6991081237793,32.46961212158203,190.25884502251378,7252.524663015351,20.630920158699485,3.3155107068625544,3.605126257735437
-0.16486111127358488,10.664305556,0,0,47.16513442993164,47.718177795410156,59.394630432128906,47.16513442993164,205.70797423107115,7611.061567749427,20.625148384208785,3.6273832948185816,3.927267723768064
-0.15652777793396225,10.664305556,0,0,48.41672897338867,48.96977233886719,59.466609954833984,48.41672897338867,311.56367413527914,8069.669819857869,20.986979673972982,4.121398174449346,4.41731322760563
-0.1481944445943396,10.664305556,0,0,53.257930755615234,53.81097412109375,64.30780792236328,53.257930755615234,202.43021813840792,7959.949181131301,21.009148095561205,4.740954680128323,5.02639119659021
-0.13986111125471695,10.664305556,0,0,68.4061508178711,68.95919036865234,72.0258560180664,68.4061508178711,255.14900766756347,7743.175551643994,20.997836900016637,5.443353255447948,5.716580157850032
-0.13152777791509435,10.664305556,0,0,65.2640609741211,64.91778564453125,66.10852813720703,65.2640609741211,374.10825017545346,8047.556471682729,21.9131420607003,6.200504258597195,6.461942189878386
-0.12319444457547168,10.664305556,0,0,71.33878326416016,70.99250793457031,72.1832504272461,71.33878326416016,424.85580600884424,7814.889917299473,21.44202830300073,6.994649845739848,7.245469822393913
-0.11486111123584905,10.664305556,0,0,76.051239013671875,75.70496368408203,76.89570617675781,76.051239013671875,480.8980538824791,7115.219257037272,18.983787120994776,7.814519490468646,8.056034814908179
-0.10652777789622639,10.664305556,12.876713752746582,2.1965019702911377,61.2415657043457,64.14350128173828,61.2415657043457,64.489776611328125,491.28339522733336,6339.951174269541,17.93601082839005,8.652804069163599,8.886241547009337
-0.09819444455660375,10.664305556,25.753427505493164,4.393003940582275,53.94770812988281,56.84964370727539,53.94770812988281,57.19591522216797,461.7966717178127,7096.865409521188,18.460825759083423,8.875251380490754,9.731064104986265
-0.08986111121698112,10.664305556,0,0,49.09918975830078,52.00112533569336,49.09918975830078,52.34739685058594,469.2085677210898,7066.621626711968,18.752119358171047,8.99764937215981,10.58700412195818
-0.08152777787735846,10.664305556,51.50685501098633,8.78600788116455,50.8943977355957,53.79633331298828,50.8943977355957,54.14260482788086,467.58853575561216,6846.695707810615,18.876373684211647,9.20914169856553,11.451568967099568
-0.07319444453773583,10.664305556,0,0,84.16133117675781,87.0632553100586,84.16133117675781,87.40953826904297,446.0273009615947,6805.647616804282,18.92207503440246,9.503782239925119,12.322943446728502
-0.21486111131132074,10.655972222666668,0,0,2.6500163078308105,2.8808794021606445,14.764123916625977,2.6500163078308105,184.96452396986925,6857.228510829388,20.39396763466164,4.47160494122366,4.495310112743467
-0.2065277779716981,10.655972222666668,0,0,3.531276226043701,3.762138843536377,15.64538288116455,3.531276226043701,180.45562975532232,6240.138813027588,21.42899448795744,3.721129780252072,3.7842449400874076
-0.19819444463207547,10.655972222666668,0,0,12.507925987243652,12.738785743713379,24.622034072875977,12.507925987243652,189.24337274024307,6310.69688262498,21.796737987336677,3.059595258304111,3.1774171343279614
-0.1898611112924528,10.655972222666668,0,0,10.23557186126709,10.788628578186035,22.46506690979004,10.23557186126709,232.46775927093083,7466.1143484514905,20.854894055773837,2.5569903525604043,2.7448538484976663
-0.18152777795283018,10.655972222666668,0,0,11.275466918945313,11.828522682189941,23.504961013793945,11.275466918945313,382.8638093431167,7637.089969953455,20.33670445917855,2.319059378038425,2.5758957239571445
-0.17319444461320754,10.655972222666668,0,0,16.5887508392334,17.14180564880371,28.81824493408203,16.5887508392334,258.5641723148998,7998.1442799147535,20.32113776420924,2.425001722229545,2.7201154459751944
-0.16486111127358488,10.655972222666668,0,0,29.4361629486084,29.989212036132812,40.48604202270508,29.4361629486084,285.82084841126937,7772.0147736772615,20.33524201982669,2.8365455266162694,3.1345797844782752
-0.15652777793396225,10.655972222666668,0,0,33.017642974853516,33.57069396972656,44.06752395629883,33.017642974853516,431.2542903019574,7545.403106751067,20.283058221845927,3.445882747941621,3.730271563362874
-0.1481944445943396,10.655972222666668,0,0,53.05857849121094,53.61162185668945,64.10845947265625,53.05857849121094,260.4402087544527,7848.1430253385915,20.1739390049334,4.167131569081008,4.434753044984504
-0.13986111125471695,10.655972222666668,0,0,57.71479034423828,57.36851501464844,58.55925369262695,57.71479034423828,312.3759776827582,7810.803150972074,20.01868513108741,4.951628350857658,5.20402885481989
-0.13152777791509435,10.655972222666668,0,0,49.014190673828125,48.66791915893555,49.8586540222168,49.014190673828125,457.86294363984103,7630.6749367121865,20.46442751454839,5.773648875741644,6.013282895930613
-0.12319444457547168,10.655972222666668,12.876713752746582,2.1965019702911377,52.376251220703125,52.02997970581055,53.2207145690918,52.376251220703125,458.1859710461352,7187.0936917934005,20.18748396294008,6.619228017954809,6.848357405795036
-0.11486111123584905,10.655972222666668,0,0,59.22834396362305,59.32646942138672,59.22834396362305,59.6727409362793,485.00021301332856,7201.344890278619,18.65955185959666,7.4803808698096335,7.700857109901594
-0.10652777789622639,10.655972222666668,0,0,53.797733306884766,56.69967269897461,53.797733306884766,57.04594039916992,471.0956909515057,6905.179621295745,17.387310125340388,7.924064150122521,8.565580796792169
-0.09819444455660375,10.655972222666668,0,0,35.087703704833984,37.989646911621094,35.087703704833984,38.33591079711914,442.2207027279572,6799.003108768549,18.176323518169788,7.957099006864536,9.439169541071431
-0.08986111121698112,10.655972222666668,12.876713752746582,2.1965019702911377,30.681615829467773,33.583560943603516,30.681615829467773,33.92982482910156,464.94047098239446,7127.070699764413,18.596029567697297,8.093397996334383,10.319372167526737
-0.08152777787735846,10.655972222666668,167.39727783203125,28.55452537536621,32.02882385253906,34.93076705932617,32.02882385253906,35.27703094482422,448.25067156671054,6661.755171616087,18.729274748804976,8.327892423643057,11.204630082888587
-0.07319444453773583,10.655972222666668,270.4109802246094,46.12654113769531,53.00646209716797,55.90839767456055,53.00646209716797,56.254669189453125,439.20335420801564,6797.442048391069,18.78317283160409,8.652602376185792,12.093833209476157
-0.23986111133018867,10.647638889333333,0,0,42.88801193237305,43.11886215209961,55.00212097167969,42.88801193237305,184.09014465214955,7452.008625219836,20.492911290980295,6.708624215056832,6.629394437264619
-0.23152777799056604,10.647638889333333,0,0,27.389150619506836,27.620006561279297,39.503257751464844,27.389150619506836,190.92155758107134,7543.357568671331,21.029036010895382,5.819674545878937,5.750908851211261
-0.2231944446509434,10.647638889333333,0,0,11.011844635009766,11.242705345153809,23.125951766967773,11.011844635009766,276.71706447740473,7952.091110683175,20.7173084590559,4.939067740425829,4.884654838997066
-0.21486111131132074,10.647638889333333,0,0,2.419172763824463,2.650035858154297,14.533279418945313,2.419172763824463,282.87214123786595,7852.125036664515,20.297611531438438,4.072219768057051,4.038511044316189
-0.2065277779716981,10.647638889333333,0,0,1.8720930814743042,2.1029562950134277,13.986200332641602,1.8720930814743042,249.62463853804883,7690.973814991037,20.80047565007184,3.230226448738354,3.2283290255433035
-0.19819444463207547,10.647638889333333,0,0,1.325013279914856,1.5558768510818481,13.439120292663574,1.325013279914856,256.45178926406993,7491.66145125709,20.730479187803986,2.4389664534914397,2.4894705113109024
-0.1898611112924528,10.647638889333333,0,0,0.7779335379600525,1.3309935331344604,13.007428169250488,0.7779335379600525,297.4992562985958,7369.43588424287,20.207306918273375,1.7679245447636218,1.9067346031050016
-0.18152777795283018,10.647638889333333,0,0,1.6591823101043701,2.2122418880462646,13.888676643371582,1.6591823101043701,427.9274681140096,6880.308508492109,20.106147607578,1.4019138405513005,1.6542758412627256
-0.17319444461320754,10.647638889333333,0,0,14.28236198425293,14.835417747497559,25.452346801757813,14.28236198425293,411.1112448492459,7563.790108629504,20.0575649727456,1.5709783649522353,1.870945900943149
-0.16486111127358488,10.647638889333333,0,0,13.55772876739502,14.110784530639648,24.607608795166016,13.55772876739502,414.9572627978671,7384.0866202926245,20.002315790213693,2.1525308397488003,2.4345568101690365
-0.15652777793396225,10.647638889333333,0,0,30.02965545654297,30.582704544067383,39.86601638793945,30.02965545654297,422.35014859846524,7537.863763492835,19.979939187386897,2.908884733627809,3.1648875888858554
-0.1481944445943396,10.647638889333333,0,0,37.103797912597656,36.75753402709961,42.96882247924805,37.103797912597656,440.9292764726643,7252.233367468731,19.85352218055211,3.735322898060742,3.9709921085733586
-0.13986111125471695,10.647638889333333,0,0,42.35988235473633,42.013614654541016,43.204345703125,42.35988235473633,471.5787625334243,6986.296345221483,19.66612610330899,4.5941777599309495,4.814962251770284
-0.13152777791509435,10.647638889333333,0,0,34.81563186645508,34.46936798095703,35.66009521484375,34.81563186645508,473.82942973901396,7160.161432713702,19.552010154584924,5.470201714704655,5.6799439190735885
-0.12319444457547168,10.647638889333333,0,0,39.429161071777344,39.52729415893555,39.429161071777344,39.87356185913086,458.0778644489602,6956.616422044732,19.047085512375126,6.356299998866528,6.5576278205868
-0.11486111123584905,10.647638889333333,0,0,41.021270751953125,41.11940383911133,41.021270751953125,41.465667724609375,469.6765387244073,7292.968085041675,18.517436743061918,7.083351785611931,7.443522056579246
-0.10652777789622639,10.647638889333333,0,0,44.24263381958008,44.34076690673828,44.24263381958008,44.687034606933594,452.77345121337186,6527.277129700988,17.31804014831457,7.00253090104807,8.335009108285117
-0.09819444455660375,10.647638889333333,0,0,30.51263427734375,33.41457748413086,30.51263427734375,33.760841369628906,429.91726043304453,6482.062794169497,17.57140568819999,7.039892413878934,9.230468639697527
-0.08986111121698112,10.647638889333333,128.7671356201172,21.96501922607422,20.11099624633789,23.0129451751709,20.11099624633789,23.359203338623047,445.4515005944217,6864.497169967337,18.344095220443982,7.193595141160605,10.128847121720883
-0.08152777787735846,10.647638889333333,257.5342712402344,43.93003845214844,21.23535919189453,24.13730812072754,21.23535919189453,24.48356819152832,439.8199088186309,6891.352306438461,18.45651872671873,7.456447987237716,11.029431306413613
-0.07319444453773583,10.647638889333333,360.5479736328125,61.50205612182617,23.97075843811035,26.872705459594727,23.97075843811035,27.218965530395508,440.52644209377627,6631.79193546418,18.47464905846429,7.817448547357407,11.931721756636302
-0.23986111133018867,10.639305556,0,0,50.79549026489258,51.026336669921875,62.90959548950195,50.79549026489258,275.06909569061133,7476.52436229959,20.92031183413555,6.579775701334565,6.461477720415975
-0.23152777799056604,10.639305556,0,0,31.828781127929688,32.059635162353516,43.94288635253906,31.828781127929688,280.3812513691355,7889.588935353772,21.489506830534953,5.670636549094136,5.556480998200355
-0.2231944446509434,10.639305556,0,0,14.237191200256348,14.468050003051758,26.35129737854004,14.237191200256348,349.52363038039334,7934.982195347269,21.112376680715027,4.7625245377243175,4.6541520439700115
-0.21486111131132074,10.639305556,0,0,10.555663108825684,10.78652286529541,22.669771194458008,10.555663108825684,443.88756178238714,7029.623009331352,20.130563190216535,3.8561653994874456,3.7564138261314666
-0.2065277779716981,10.639305556,0,0,12.898785591125488,13.129631042480469,25.01287841796875,12.898785591125488,435.5947855554972,7070.379049961523,20.1207214502899,2.95317350064029,2.8675811833480007
-0.19819444463207547,10.639305556,0,0,1.094189167022705,1.325037956237793,13.208281517028809,1.094189167022705,405.4175734759955,7270.815005249375,20.061597287292344,2.0579860026006003,1.9995655234202945
-0.1898611112924528,10.639305556,141.6438446044922,24.161521911621094,0.5470945835113525,0.77794349193573,12.661187171936035,0.5470945835113525,409.88372070330684,7170.380983411445,19.975695591342653,1.1883726593508488,1.1984849411968532
-0.18152777795283018,10.639305556,1880.0001220703125,320.6893005371094,0,0.5530602931976318,12.229494094848633,0,421.2083212532061,5623.637033781203,19.923499309368523,0.5019993014826915,0.7330303270740597
-0.17319444461320754,10.639305556,270.4109802246094,46.12654113769531,1.6412837505340576,2.1943435668945312,12.691163063049316,1.6412837505340576,422.3784492803761,6602.713565829811,19.863203866169602,0.868693013283013,1.1406858469819041
-0.16486111127358488,10.639305556,141.6438446044922,24.161521911621094,11.726005554199219,11.37975025177002,19.433231353759766,11.726005554199219,418.00073498531634,7038.511215987096,19.73929941159192,1.7088306923297094,1.9307662667984946
-0.15652777793396225,10.639305556,12.876713752746582,2.1965019702911377,14.998411178588867,14.652153968811035,20.863435745239258,14.998411178588867,433.5023283989573,7200.313093952449,19.728472598135728,2.5977735945001377,2.79596423174002
-0.1481944445943396,10.639305556,0,0,19.544788360595703,19.198530197143555,25.409812927246094,19.544788360595703,452.26164112828127,6913.169233854333,19.686116916737994,3.498514468782573,3.6837259701350895
